Close,Volume,date
67.35,437164.0,2018-08-20
66.43,112709.0,2018-08-19
65.91,171403.0,2018-08-16
65.46,383380.0,2018-08-15
65.01,573473.0,2018-08-14
67.04,538484.0,2018-08-13
67.2,578219.0,2018-08-12
67.63,524490.0,2018-08-09
66.81,509401.0,2018-08-08
66.94,760313.0,2018-08-07
69.17,485027.0,2018-08-06
69.01,495605.0,2018-08-05
68.49,476615.0,2018-08-02
68.96,531071.0,2018-08-01
67.66,576561.0,2018-07-31
68.76,519070.0,2018-07-30
70.13,463011.0,2018-07-29
68.69,460450.0,2018-07-26
69.61,489059.0,2018-07-25
69.3,622913.0,2018-07-24
68.52,524591.0,2018-07-23
67.89,555915.0,2018-07-22
70.46,500967.0,2018-07-19
69.46,103220.0,2018-07-18
68.76,187313.0,2018-07-17
68.08,440727.0,2018-07-16
68.06,530480.0,2018-07-15
71.01,530277.0,2018-07-12
70.33,707887.0,2018-07-11
70.38,861726.0,2018-07-10
74.11,586829.0,2018-07-09
73.85,533003.0,2018-07-08
73.8,611419.0,2018-07-05
72.94,841632.0,2018-07-04
74.14,667235.0,2018-07-03
73.94,652167.0,2018-07-01
74.15,602399.0,2018-06-28
73.45,717347.0,2018-06-27
72.76,775155.0,2018-06-26
70.53,848537.0,2018-06-25
68.08,816207.0,2018-06-24
68.58,1136232.0,2018-06-21
65.54,760719.0,2018-06-20
66.22,801625.0,2018-06-19
65.07,122646.0,2018-06-18
65.85,218933.0,2018-06-17
65.06,512591.0,2018-06-14
66.89,460168.0,2018-06-13
66.64,626398.0,2018-06-12
66.36,524411.0,2018-06-11
66.1,558281.0,2018-06-10
65.74,571224.0,2018-06-07
65.95,675041.0,2018-06-06
64.73,708829.0,2018-06-05
65.52,714674.0,2018-06-04
64.75,696050.0,2018-06-03
65.81,781103.0,2018-05-31
67.04,917563.0,2018-05-30
68.21,726886.0,2018-05-29
66.73,1059750.0,2018-05-28
67.88,955354.0,2018-05-24
70.71,640725.0,2018-05-23
71.84,702791.0,2018-05-22
72.13,723458.0,2018-05-21
72.24,119892.0,2018-05-20
71.28,211785.0,2018-05-17
71.49,562639.0,2018-05-16
71.49,574279.0,2018-05-15
71.31,815289.0,2018-05-14
70.96,592826.0,2018-05-13
70.7,634145.0,2018-05-10
71.36,749808.0,2018-05-09
71.14,863386.0,2018-05-08
69.06,1253566.0,2018-05-07
70.73,758916.0,2018-05-06
69.72,690876.0,2018-05-03
68.43,691219.0,2018-05-02
67.93,789367.0,2018-05-01
67.25,694771.0,2018-04-30
68.57,755186.0,2018-04-29
68.1,542549.0,2018-04-26
68.19,660549.0,2018-04-25
68.05,764049.0,2018-04-24
67.7,832296.0,2018-04-23
68.64,740941.0,2018-04-22
68.38,724906.0,2018-04-19
68.29,125993.0,2018-04-18
68.47,221664.0,2018-04-17
66.52,486076.0,2018-04-16
66.22,560076.0,2018-04-15
67.39,624203.0,2018-04-12
67.07,687468.0,2018-04-11
66.82,963017.0,2018-04-10
65.51,840280.0,2018-04-09
63.42,655831.0,2018-04-08
62.06,753262.0,2018-04-05
63.54,588597.0,2018-04-04
63.37,760596.0,2018-04-03
63.51,527289.0,2018-04-02
63.01,582742.0,2018-04-01
64.94,562819.0,2018-03-28
64.38,697678.0,2018-03-27
65.25,670811.0,2018-03-26
65.55,585899.0,2018-03-25
65.88,752994.0,2018-03-22
64.3,689172.0,2018-03-21
65.17,763768.0,2018-03-20
63.4,717709.0,2018-03-19
62.06,115962.0,2018-03-18
62.34,202493.0,2018-03-15
61.19,430201.0,2018-03-14
60.96,665017.0,2018-03-13
60.71,747738.0,2018-03-12
61.36,537990.0,2018-03-11
62.04,659722.0,2018-03-09
60.12,720510.0,2018-03-08
61.15,879119.0,2018-03-07
62.6,634953.0,2018-03-06
62.57,599266.0,2018-03-05
61.25,613514.0,2018-03-02
60.99,812505.0,2018-03-01
61.64,768409.0,2018-02-28
63.01,562670.0,2018-02-27
63.91,469853.0,2018-02-26
63.55,460597.0,2018-02-23
62.77,592603.0,2018-02-22
61.68,466924.0,2018-02-21
61.9,794481.0,2018-02-20
61.68,181179.0,2018-02-16
61.34,340401.0,2018-02-15
60.6,650324.0,2018-02-14
59.19,580600.0,2018-02-13
59.29,736917.0,2018-02-12
59.2,933307.0,2018-02-09
61.15,929578.0,2018-02-08
61.79,1029408.0,2018-02-07
63.39,797814.0,2018-02-06
64.15,891063.0,2018-02-05
65.45,857572.0,2018-02-02
65.8,685750.0,2018-02-01
64.73,613258.0,2018-01-31
64.5,688380.0,2018-01-30
65.56,656168.0,2018-01-29
66.14,678186.0,2018-01-26
65.51,771758.0,2018-01-25
65.61,887018.0,2018-01-24
64.47,662456.0,2018-01-23
63.49,625662.0,2018-01-22
63.37,142711.0,2018-01-19
63.95,204504.0,2018-01-18
63.97,444384.0,2018-01-17
63.73,867771.0,2018-01-16
64.3,678727.0,2018-01-12
63.8,876642.0,2018-01-11
63.57,697844.0,2018-01-10
62.96,844720.0,2018-01-09
61.73,616474.0,2018-01-08
61.44,563036.0,2018-01-05
62.01,654363.0,2018-01-04
61.63,673859.0,2018-01-03
60.37,510313.0,2018-01-02
60.42,464478.0,2017-12-29
59.84,345962.0,2017-12-28
59.64,402396.0,2017-12-27
59.97,437785.0,2017-12-26
58.47,324554.0,2017-12-22
58.36,405320.0,2017-12-21
58.09,420844.0,2017-12-20
57.46,420784.0,2017-12-19
57.16,137151.0,2017-12-18
57.3,210054.0,2017-12-15
57.04,580571.0,2017-12-14
56.6,658143.0,2017-12-13
57.14,826488.0,2017-12-12
57.99,606724.0,2017-12-11
57.36,681599.0,2017-12-08
56.69,557325.0,2017-12-07
55.96,678992.0,2017-12-06
57.62,499245.0,2017-12-05
57.47,529965.0,2017-12-04
58.36,685215.0,2017-12-01
57.4,735128.0,2017-11-30
57.3,741564.0,2017-11-29
57.99,546526.0,2017-11-28
58.11,690078.0,2017-11-27
58.95,577826.0,2017-11-24
58.02,837411.0,2017-11-22
56.83,619066.0,2017-11-21
56.09,593241.0,2017-11-20
56.55,184944.0,2017-11-17
55.14,213923.0,2017-11-16
55.33,501385.0,2017-11-15
55.7,707338.0,2017-11-14
56.76,631619.0,2017-11-13
56.74,541296.0,2017-11-10
57.17,666949.0,2017-11-09
56.81,919147.0,2017-11-08
57.2,750187.0,2017-11-07
57.35,861713.0,2017-11-06
55.64,614159.0,2017-11-02
54.54,482846.0,2017-11-01
54.3,671038.0,2017-10-31
54.38,497295.0,2017-10-30
54.15,565043.0,2017-10-29
53.9,730915.0,2017-10-26
52.64,594647.0,2017-10-25
52.18,681739.0,2017-10-24
52.47,709553.0,2017-10-23
51.9,583563.0,2017-10-22
51.47,674142.0,2017-10-19
51.29,127413.0,2017-10-18
52.04,152620.0,2017-10-17
51.88,471612.0,2017-10-16
51.87,520725.0,2017-10-15
51.45,667497.0,2017-10-12
50.6,729273.0,2017-10-11
51.3,651948.0,2017-10-10
50.92,664839.0,2017-10-09
49.58,505079.0,2017-10-08
49.29,743114.0,2017-10-05
50.79,654385.0,2017-10-04
49.98,598836.0,2017-10-03
50.42,462735.0,2017-10-02
50.58,600933.0,2017-10-01
51.67,551982.0,2017-09-28
51.56,801816.0,2017-09-27
52.14,637035.0,2017-09-26
51.88,709515.0,2017-09-25
52.22,701244.0,2017-09-24
50.66,473795.0,2017-09-21
50.55,580569.0,2017-09-20
50.41,754413.0,2017-09-19
49.48,143379.0,2017-09-18
49.91,189605.0,2017-09-17
49.89,433597.0,2017-09-14
49.89,709035.0,2017-09-13
49.3,706925.0,2017-09-12
48.23,676040.0,2017-09-11
48.07,774468.0,2017-09-10
47.48,843760.0,2017-09-07
49.09,702514.0,2017-09-06
49.16,788963.0,2017-09-05
48.66,742808.0,2017-09-04
47.29,915708.0,2017-08-31
47.23,882983.0,2017-08-30
45.96,895643.0,2017-08-29
46.44,895643.0,2017-08-28
46.57,921285.0,2017-08-27
47.87,646518.0,2017-08-24
47.43,831358.0,2017-08-23
48.41,701693.0,2017-08-22
47.64,864387.0,2017-08-21
47.37,129192.0,2017-08-20
48.51,253069.0,2017-08-17
47.09,608314.0,2017-08-16
46.78,815544.0,2017-08-15
47.55,770358.0,2017-08-14
47.59,763241.0,2017-08-13
48.82,804237.0,2017-08-10
48.59,1135440.0,2017-08-09
49.56,858250.0,2017-08-08
49.17,924240.0,2017-08-07
49.39,831374.0,2017-08-06
49.58,745664.0,2017-08-03
49.03,837763.0,2017-08-02
49.59,847722.0,2017-08-01
49.16,1008583.0,2017-07-31
50.17,781539.0,2017-07-30
49.71,771225.0,2017-07-27
49.04,880757.0,2017-07-26
48.75,887864.0,2017-07-25
47.89,885700.0,2017-07-24
46.34,707910.0,2017-07-23
45.77,769438.0,2017-07-20
46.79,720621.0,2017-07-19
47.12,140677.0,2017-07-18
46.4,208420.0,2017-07-17
46.02,560633.0,2017-07-16
46.54,742895.0,2017-07-13
46.08,748971.0,2017-07-12
45.49,963505.0,2017-07-11
45.04,1010691.0,2017-07-10
44.4,848570.0,2017-07-09
44.23,975914.0,2017-07-06
45.52,969676.0,2017-07-05
45.13,1173581.0,2017-07-04
47.07,517621.0,2017-07-03
46.04,677408.0,2017-06-29
44.93,768946.0,2017-06-28
44.74,753375.0,2017-06-27
44.24,759115.0,2017-06-26
43.38,661354.0,2017-06-25
43.01,690906.0,2017-06-22
42.74,668830.0,2017-06-21
42.53,1071747.0,2017-06-20
43.23,894104.0,2017-06-19
44.2,123943.0,2017-06-18
44.74,191824.0,2017-06-15
44.46,500938.0,2017-06-14
44.73,924408.0,2017-06-13
46.46,783320.0,2017-06-12
46.08,666765.0,2017-06-11
45.83,735933.0,2017-06-08
45.64,927695.0,2017-06-07
45.72,1182327.0,2017-06-06
48.19,825056.0,2017-06-05
47.4,710199.0,2017-06-04
47.66,802662.0,2017-06-01
48.36,774478.0,2017-05-31
48.32,779144.0,2017-05-30
49.66,663486.0,2017-05-29
49.8,763920.0,2017-05-25
48.9,1147389.0,2017-05-24
51.36,736341.0,2017-05-23
51.47,584139.0,2017-05-22
50.73,564310.0,2017-05-21
50.33,146452.0,2017-05-18
49.35,242754.0,2017-05-17
49.07,650107.0,2017-05-16
48.66,589212.0,2017-05-15
48.85,687153.0,2017-05-14
47.84,537490.0,2017-05-11
47.83,661783.0,2017-05-10
47.33,819796.0,2017-05-09
45.88,701944.0,2017-05-08
46.43,785055.0,2017-05-07
46.22,1021610.0,2017-05-04
45.52,943959.0,2017-05-03
47.82,691319.0,2017-05-02
47.66,702375.0,2017-05-01
48.84,364386.0,2017-04-30
49.33,633992.0,2017-04-27
48.97,771189.0,2017-04-26
49.62,655717.0,2017-04-25
49.56,587240.0,2017-04-24
49.23,517897.0,2017-04-23
49.62,687474.0,2017-04-20
50.27,606263.0,2017-04-19
50.44,133173.0,2017-04-18
52.41,202043.0,2017-04-17
52.65,326340.0,2017-04-16
53.18,480835.0,2017-04-12
53.11,629805.0,2017-04-11
53.4,598003.0,2017-04-10
53.08,565439.0,2017-04-09
52.24,796437.0,2017-04-06
51.7,473019.0,2017-04-05
51.15,651398.0,2017-04-04
51.03,532054.0,2017-04-03
50.24,440724.0,2017-04-02
50.6,527607.0,2017-03-30
50.35,580668.0,2017-03-29
49.51,548615.0,2017-03-28
48.37,502377.0,2017-03-27
47.73,466176.0,2017-03-26
47.97,421027.0,2017-03-23
47.7,499878.0,2017-03-22
48.04,680849.0,2017-03-21
47.34,628119.0,2017-03-20
48.22,142258.0,2017-03-19
48.78,172340.0,2017-03-16
48.75,516853.0,2017-03-15
48.86,655788.0,2017-03-14
47.72,857711.0,2017-03-13
48.4,601362.0,2017-03-12
48.49,796960.0,2017-03-10
49.28,1073506.0,2017-03-09
50.28,963392.0,2017-03-08
53.14,494677.0,2017-03-07
53.2,503692.0,2017-03-06
53.33,436360.0,2017-03-03
52.61,638390.0,2017-03-02
53.83,491289.0,2017-03-01
54.01,593909.0,2017-02-28
54.05,394380.0,2017-02-27
53.99,395258.0,2017-02-24
54.45,529880.0,2017-02-23
53.59,499480.0,2017-02-22
54.06,665310.0,2017-02-21
53.4,195352.0,2017-02-17
53.36,343363.0,2017-02-16
53.11,463638.0,2017-02-15
53.2,493022.0,2017-02-14
52.93,586034.0,2017-02-13
53.86,596449.0,2017-02-10
53.0,610196.0,2017-02-09
52.34,767379.0,2017-02-08
52.17,624057.0,2017-02-07
53.01,425085.0,2017-02-06
53.83,462616.0,2017-02-03
53.54,492553.0,2017-02-02
53.88,577243.0,2017-02-01
52.81,586676.0,2017-01-31
52.63,486309.0,2017-01-30
53.17,495556.0,2017-01-27
53.78,578065.0,2017-01-26
52.75,589709.0,2017-01-25
53.18,520285.0,2017-01-24
52.75,455333.0,2017-01-23
52.42,567231.0,2017-01-20
51.37,122593.0,2017-01-19
51.08,236238.0,2017-01-18
52.48,606023.0,2017-01-17
52.37,477986.0,2017-01-13
53.01,660703.0,2017-01-12
52.25,815846.0,2017-01-11
50.82,632573.0,2017-01-10
51.96,564893.0,2017-01-09
53.99,528333.0,2017-01-06
53.76,517362.0,2017-01-05
53.26,512641.0,2017-01-04
52.33,727793.0,2017-01-03
53.72,271094.0,2016-12-30
53.77,360194.0,2016-12-29
54.06,322535.0,2016-12-28
53.9,277306.0,2016-12-27
53.02,285166.0,2016-12-23
52.95,393487.0,2016-12-22
52.49,471993.0,2016-12-21
52.23,416592.0,2016-12-20
52.12,129990.0,2016-12-19
51.9,252567.0,2016-12-16
50.9,551759.0,2016-12-15
51.04,677957.0,2016-12-14
52.98,638396.0,2016-12-13
52.83,847025.0,2016-12-12
51.5,652040.0,2016-12-09
50.84,780062.0,2016-12-08
49.77,816879.0,2016-12-07
50.93,642746.0,2016-12-06
51.79,600782.0,2016-12-05
51.68,667099.0,2016-12-02
51.06,974805.0,2016-12-01
49.44,1311000.0,2016-11-30
45.23,732818.0,2016-11-29
47.08,734381.0,2016-11-28
46.06,465977.0,2016-11-25
47.96,556861.0,2016-11-23
48.03,826208.0,2016-11-22
47.49,665326.0,2016-11-21
45.69,155651.0,2016-11-18
45.42,284874.0,2016-11-17
45.57,658169.0,2016-11-16
45.81,706177.0,2016-11-15
43.32,704766.0,2016-11-14
44.66,686338.0,2016-11-10
45.27,946512.0,2016-11-09
44.98,669639.0,2016-11-08
44.89,605733.0,2016-11-07
44.07,736685.0,2016-11-03
44.66,540439.0,2016-11-02
45.34,674322.0,2016-11-01
46.67,834989.0,2016-10-31
46.86,649237.0,2016-10-30
48.7,550081.0,2016-10-27
49.72,543173.0,2016-10-26
49.18,679320.0,2016-10-25
49.96,553778.0,2016-10-24
50.52,623398.0,2016-10-23
50.85,551300.0,2016-10-20
50.43,548947.0,2016-10-19
51.6,132427.0,2016-10-18
50.29,192803.0,2016-10-17
49.94,418723.0,2016-10-16
50.35,519431.0,2016-10-13
50.44,740676.0,2016-10-12
50.18,533884.0,2016-10-11
50.79,765608.0,2016-10-10
49.81,618809.0,2016-10-06
50.44,547915.0,2016-10-05
49.83,520070.0,2016-10-04
48.69,513710.0,2016-10-03
48.81,458021.0,2016-10-02
48.24,496515.0,2016-09-29
47.83,702649.0,2016-09-28
47.05,1008434.0,2016-09-27
44.67,630757.0,2016-09-26
45.93,527119.0,2016-09-25
44.48,718395.0,2016-09-22
46.32,521680.0,2016-09-21
45.34,585987.0,2016-09-20
43.44,694130.0,2016-09-19
43.3,129857.0,2016-09-18
43.03,231191.0,2016-09-15
43.91,537185.0,2016-09-14
43.58,705861.0,2016-09-13
44.9,657775.0,2016-09-12
46.29,745016.0,2016-09-11
45.88,688191.0,2016-09-08
47.62,761943.0,2016-09-07
45.5,572884.0,2016-09-06
44.83,932145.0,2016-09-05
44.44,576915.0,2016-09-01
43.16,605003.0,2016-08-31
44.7,549007.0,2016-08-30
46.35,464449.0,2016-08-29
46.98,309254.0,2016-08-28
47.64,558344.0,2016-08-25
47.33,458816.0,2016-08-24
46.77,603495.0,2016-08-23
48.1,623904.0,2016-08-22
47.05,515256.0,2016-08-21
48.52,162438.0,2016-08-18
48.22,229277.0,2016-08-17
46.79,563354.0,2016-08-16
46.58,550440.0,2016-08-15
45.74,522526.0,2016-08-14
44.49,536081.0,2016-08-11
43.49,682235.0,2016-08-10
41.71,676148.0,2016-08-09
42.77,624703.0,2016-08-08
43.02,562530.0,2016-08-07
41.8,550189.0,2016-08-04
41.93,598836.0,2016-08-03
40.83,655186.0,2016-08-02
39.51,534512.0,2016-08-01
40.06,533020.0,2016-07-31
41.6,478763.0,2016-07-28
41.14,447913.0,2016-07-27
41.92,537390.0,2016-07-26
42.92,461324.0,2016-07-25
43.13,389837.0,2016-07-24
44.19,428407.0,2016-07-21
44.75,432972.0,2016-07-20
44.94,541014.0,2016-07-19
44.65,128127.0,2016-07-18
45.24,211393.0,2016-07-17
45.95,430256.0,2016-07-14
45.68,573761.0,2016-07-13
44.75,686245.0,2016-07-12
46.8,658257.0,2016-07-11
44.76,533657.0,2016-07-10
45.41,583078.0,2016-07-07
45.14,710893.0,2016-07-06
47.43,607663.0,2016-07-05
46.6,609194.0,2016-07-04
48.99,405187.0,2016-06-30
48.33,508736.0,2016-06-29
49.88,511476.0,2016-06-28
47.85,498851.0,2016-06-27
46.33,504613.0,2016-06-26
47.64,649446.0,2016-06-23
50.11,401885.0,2016-06-22
49.13,569939.0,2016-06-21
48.85,475407.0,2016-06-20
49.37,98293.0,2016-06-19
47.98,226653.0,2016-06-16
46.21,507910.0,2016-06-15
48.01,527870.0,2016-06-14
48.49,456144.0,2016-06-13
48.88,506036.0,2016-06-12
49.07,596119.0,2016-06-09
50.56,560723.0,2016-06-08
51.23,656416.0,2016-06-07
50.36,542254.0,2016-06-06
49.69,450472.0,2016-06-05
48.62,481034.0,2016-06-02
49.17,564846.0,2016-06-01
49.01,568839.0,2016-05-31
49.1,476988.0,2016-05-30
49.33,406386.0,2016-05-26
49.48,488465.0,2016-05-25
49.56,550501.0,2016-05-24
48.62,475965.0,2016-05-23
48.08,475453.0,2016-05-22
47.75,538047.0,2016-05-19
48.16,108816.0,2016-05-18
48.19,343184.0,2016-05-17
48.31,470440.0,2016-05-16
47.72,550863.0,2016-05-15
46.21,519363.0,2016-05-12
46.7,715102.0,2016-05-11
46.23,869957.0,2016-05-10
44.66,709415.0,2016-05-09
43.44,767568.0,2016-05-08
44.66,695306.0,2016-05-05
44.32,746159.0,2016-05-04
43.78,711125.0,2016-05-03
43.65,625551.0,2016-05-02
44.78,464027.0,2016-05-01
45.92,598439.0,2016-04-28
46.03,487412.0,2016-04-27
45.33,648028.0,2016-04-26
44.04,564392.0,2016-04-25
42.64,606383.0,2016-04-24
43.73,575107.0,2016-04-21
43.18,671103.0,2016-04-20
42.63,796240.0,2016-04-19
41.08,101734.0,2016-04-18
39.78,342463.0,2016-04-17
40.36,520146.0,2016-04-14
41.5,488614.0,2016-04-13
41.76,730437.0,2016-04-12
42.17,796837.0,2016-04-11
40.36,679351.0,2016-04-10
39.72,817230.0,2016-04-07
37.26,626749.0,2016-04-06
37.75,751048.0,2016-04-05
35.89,485543.0,2016-04-04
35.7,549477.0,2016-04-03
36.79,547190.0,2016-03-31
38.34,532152.0,2016-03-30
38.32,542469.0,2016-03-29
38.28,488032.0,2016-03-28
39.39,299775.0,2016-03-27
39.46,495168.0,2016-03-23
39.79,492003.0,2016-03-22
41.45,463693.0,2016-03-21
39.91,479337.0,2016-03-20
39.44,130151.0,2016-03-17
40.2,298013.0,2016-03-16
38.46,494174.0,2016-03-15
36.34,446100.0,2016-03-14
37.18,489938.0,2016-03-13
38.5,564791.0,2016-03-11
37.84,701435.0,2016-03-10
38.29,740632.0,2016-03-09
36.5,706933.0,2016-03-08
37.9,709870.0,2016-03-07
35.92,578290.0,2016-03-04
34.57,512962.0,2016-03-03
34.66,597834.0,2016-03-02
34.4,566226.0,2016-03-01
33.75,512468.0,2016-02-29
32.78,646294.0,2016-02-26
33.07,611874.0,2016-02-25
32.15,652245.0,2016-02-24
31.87,539379.0,2016-02-23
31.48,521016.0,2016-02-22
29.64,103202.0,2016-02-19
30.77,225497.0,2016-02-18
30.66,578639.0,2016-02-17
29.04,651956.0,2016-02-16
29.44,675157.0,2016-02-12
26.21,795965.0,2016-02-11
27.45,781280.0,2016-02-10
27.94,738219.0,2016-02-09
29.69,603646.0,2016-02-08
30.89,616531.0,2016-02-05
31.72,696721.0,2016-02-04
32.28,811699.0,2016-02-03
29.88,602564.0,2016-02-02
31.62,595612.0,2016-02-01
33.62,618110.0,2016-01-29
33.22,833378.0,2016-01-28
32.3,738551.0,2016-01-27
31.45,642432.0,2016-01-26
30.34,606892.0,2016-01-25
32.19,636573.0,2016-01-22
29.53,694040.0,2016-01-21
26.55,690039.0,2016-01-20
28.46,188026.0,2016-01-19
29.42,329094.0,2016-01-15
31.2,537906.0,2016-01-14
30.48,637903.0,2016-01-13
30.44,627218.0,2016-01-12
31.41,648640.0,2016-01-11
33.16,596496.0,2016-01-08
33.27,617409.0,2016-01-07
33.97,563811.0,2016-01-06
35.97,410131.0,2016-01-05
36.76,431985.0,2016-01-04
37.04,283623.0,2015-12-31
36.6,267912.0,2015-12-30
37.87,241945.0,2015-12-29
36.81,220644.0,2015-12-28
38.1,205873.0,2015-12-24
37.5,374658.0,2015-12-23
36.14,302263.0,2015-12-22
34.74,298080.0,2015-12-21
34.73,116038.0,2015-12-18
34.95,196227.0,2015-12-17
35.52,402967.0,2015-12-16
37.35,474159.0,2015-12-15
36.31,550476.0,2015-12-14
35.62,505406.0,2015-12-11
36.76,513940.0,2015-12-10
37.16,646166.0,2015-12-09
37.51,767184.0,2015-12-08
37.65,635413.0,2015-12-07
39.97,510758.0,2015-12-04
41.08,496884.0,2015-12-03
39.94,545289.0,2015-12-02
41.85,415537.0,2015-12-01
41.65,369509.0,2015-11-30
41.71,316475.0,2015-11-27
43.04,383158.0,2015-11-25
42.87,430304.0,2015-11-24
41.75,516190.0,2015-11-23
40.39,432642.0,2015-11-20
40.54,131356.0,2015-11-19
40.75,251518.0,2015-11-18
40.67,363714.0,2015-11-17
41.74,535179.0,2015-11-16
40.74,480893.0,2015-11-13
41.75,545351.0,2015-11-12
42.93,502371.0,2015-11-11
44.21,445973.0,2015-11-10
43.87,487992.0,2015-11-09
44.29,448133.0,2015-11-06
45.2,437646.0,2015-11-05
46.32,459307.0,2015-11-04
47.9,434574.0,2015-11-03
46.14,305518.0,2015-11-02
46.59,363307.0,2015-10-29
46.06,436513.0,2015-10-28
45.94,521518.0,2015-10-27
43.2,370825.0,2015-10-26
43.98,302084.0,2015-10-25
44.6,406577.0,2015-10-22
45.38,322742.0,2015-10-21
45.2,384288.0,2015-10-20
45.55,361314.0,2015-10-19
45.89,125840.0,2015-10-18
47.26,198127.0,2015-10-15
46.38,370940.0,2015-10-14
46.64,348241.0,2015-10-13
46.66,465388.0,2015-10-12
47.1,408663.0,2015-10-11
49.63,508680.0,2015-10-08
49.43,509760.0,2015-10-07
47.81,547488.0,2015-10-06
48.53,453101.0,2015-10-05
46.26,323061.0,2015-10-04
45.54,420740.0,2015-10-01
44.74,478979.0,2015-09-30
45.09,355853.0,2015-09-29
45.23,265176.0,2015-09-28
44.43,273906.0,2015-09-27
45.7,338622.0,2015-09-24
44.91,371976.0,2015-09-23
44.48,411957.0,2015-09-22
45.83,345875.0,2015-09-21
46.68,104528.0,2015-09-20
44.68,211301.0,2015-09-17
46.9,366390.0,2015-09-16
47.15,421981.0,2015-09-15
44.59,335953.0,2015-09-14
44.0,326269.0,2015-09-13
44.63,395838.0,2015-09-10
45.92,498992.0,2015-09-09
44.15,422735.0,2015-09-08
45.94,508815.0,2015-09-07
46.05,385631.0,2015-09-03
46.75,539450.0,2015-09-02
46.25,689301.0,2015-09-01
45.41,713418.0,2015-08-31
49.2,757503.0,2015-08-30
45.22,666328.0,2015-08-27
42.56,533682.0,2015-08-26
38.6,368722.0,2015-08-25
39.31,375650.0,2015-08-24
38.24,468366.0,2015-08-23
40.45,377181.0,2015-08-20
41.14,380433.0,2015-08-19
40.8,107578.0,2015-08-18
42.62,200185.0,2015-08-17
41.87,314275.0,2015-08-16
42.5,317211.0,2015-08-13
42.23,420146.0,2015-08-12
43.3,492271.0,2015-08-11
43.08,538005.0,2015-08-10
44.96,491433.0,2015-08-09
43.87,400070.0,2015-08-06
44.66,360977.0,2015-08-05
45.15,367326.0,2015-08-04
45.74,285786.0,2015-08-03
45.17,371085.0,2015-08-02
47.12,334474.0,2015-07-30
48.52,247662.0,2015-07-29
48.79,366893.0,2015-07-28
47.98,338107.0,2015-07-27
47.39,273614.0,2015-07-26
48.14,278233.0,2015-07-23
48.45,316060.0,2015-07-22
49.19,347986.0,2015-07-21
50.36,254321.0,2015-07-20
50.15,102597.0,2015-07-19
50.89,203485.0,2015-07-16
50.91,319167.0,2015-07-15
51.41,334563.0,2015-07-14
53.04,422756.0,2015-07-13
52.2,359477.0,2015-07-12
52.74,349075.0,2015-07-09
52.78,382334.0,2015-07-08
51.65,434752.0,2015-07-07
52.33,527267.0,2015-07-06
52.53,540608.0,2015-07-05
56.93,297050.0,2015-07-01
56.96,373405.0,2015-06-30
59.47,282475.0,2015-06-29
58.33,286035.0,2015-06-28
59.63,231957.0,2015-06-25
59.7,222341.0,2015-06-24
60.27,312985.0,2015-06-23
61.01,336224.0,2015-06-22
59.68,255306.0,2015-06-21
59.61,116656.0,2015-06-18
60.45,181875.0,2015-06-17
59.92,396155.0,2015-06-16
59.97,233935.0,2015-06-15
59.52,275187.0,2015-06-14
59.96,246898.0,2015-06-11
60.77,352421.0,2015-06-10
61.43,459765.0,2015-06-09
60.14,405486.0,2015-06-08
58.14,339845.0,2015-06-07
59.13,461016.0,2015-06-04
58.0,363345.0,2015-06-03
59.64,371298.0,2015-06-02
61.26,344508.0,2015-06-01
60.2,292189.0,2015-05-31
60.3,452222.0,2015-05-28
57.68,340682.0,2015-05-27
57.51,314917.0,2015-05-26
58.03,330128.0,2015-05-25
59.72,230307.0,2015-05-21
60.72,329765.0,2015-05-20
58.98,287129.0,2015-05-19
57.26,336779.0,2015-05-18
59.43,144389.0,2015-05-17
59.69,222089.0,2015-05-14
59.88,361432.0,2015-05-13
60.5,426835.0,2015-05-12
60.75,397345.0,2015-05-11
59.25,332694.0,2015-05-10
59.39,434575.0,2015-05-07
58.94,437022.0,2015-05-06
60.93,423583.0,2015-05-05
60.4,389743.0,2015-05-04
58.93,215046.0,2015-05-03
59.15,244753.0,2015-04-30
59.63,340322.0,2015-04-29
58.58,411097.0,2015-04-28
57.06,281864.0,2015-04-27
56.99,250558.0,2015-04-26
57.15,328322.0,2015-04-23
57.74,415569.0,2015-04-22
56.16,329631.0,2015-04-21
55.26,354244.0,2015-04-20
56.38,112382.0,2015-04-19
55.74,230623.0,2015-04-16
56.71,413134.0,2015-04-15
56.39,508904.0,2015-04-14
53.29,431026.0,2015-04-13
51.91,375534.0,2015-04-12
51.64,395135.0,2015-04-09
50.79,449531.0,2015-04-08
50.42,552627.0,2015-04-07
53.98,548870.0,2015-04-06
52.14,325282.0,2015-04-05
49.14,453394.0,2015-04-01
50.09,451104.0,2015-03-31
47.6,365748.0,2015-03-30
48.68,355866.0,2015-03-29
48.87,384092.0,2015-03-26
51.43,515277.0,2015-03-25
49.21,398795.0,2015-03-24
47.51,309553.0,2015-03-23
47.45,292417.0,2015-03-22
45.72,379180.0,2015-03-19
43.96,106907.0,2015-03-18
44.66,220638.0,2015-03-17
43.46,346310.0,2015-03-16
43.88,367600.0,2015-03-15
44.84,395722.0,2015-03-12
47.05,358381.0,2015-03-11
48.17,404590.0,2015-03-10
48.29,395761.0,2015-03-09
50.0,409877.0,2015-03-08
49.61,406840.0,2015-03-06
50.76,370953.0,2015-03-05
51.53,463989.0,2015-03-04
